%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=1, 2016/03/24 13:3:32.66)
24 289 1.986720e+00 0 0 1.953078e+00 1.796322e+00 1.865415e+00 1.820853e+00 2.024813e+00 1.928228e+00 1.928541e+00 1.947083e+00 2.012073e+00 1.907942e+00 2.029058e+00 2.012293e+00 1.893920e+00 1.788393e+00 1.951100e+00 
25 301 1.917181e+00 0 0 1.892479e+00 1.729775e+00 1.785754e+00 1.773790e+00 1.952550e+00 1.846908e+00 1.860187e+00 1.868018e+00 1.924787e+00 1.840322e+00 1.953943e+00 1.937089e+00 1.816783e+00 1.732511e+00 1.876587e+00 
26 313 1.824962e+00 0 0 1.791569e+00 1.649658e+00 1.686285e+00 1.681265e+00 1.846197e+00 1.762701e+00 1.757783e+00 1.785725e+00 1.815074e+00 1.809755e+00 1.871463e+00 1.846678e+00 1.725118e+00 1.636146e+00 1.777376e+00 
27 325 1.733213e+00 0 0 1.687312e+00 1.553177e+00 1.592220e+00 1.591102e+00 1.749983e+00 1.664226e+00 1.692746e+00 1.728073e+00 1.715847e+00 1.715007e+00 1.784109e+00 1.745228e+00 1.627056e+00 1.552720e+00 1.698788e+00 
28 337 1.714557e+00 0 0 1.658573e+00 1.539520e+00 1.562919e+00 1.588515e+00 1.727294e+00 1.637302e+00 1.677610e+00 1.712936e+00 1.690186e+00 1.693629e+00 1.782006e+00 1.733705e+00 1.598775e+00 1.529817e+00 1.688614e+00 
29 349 1.695006e+00 0 0 1.638695e+00 1.525602e+00 1.531826e+00 1.576290e+00 1.711513e+00 1.631955e+00 1.654750e+00 1.699933e+00 1.679332e+00 1.677181e+00 1.753655e+00 1.722451e+00 1.577012e+00 1.501254e+00 1.668898e+00 
30 361 1.719316e+00 0 0 1.650603e+00 1.541301e+00 1.541669e+00 1.620106e+00 1.779629e+00 1.652462e+00 1.666803e+00 1.726517e+00 1.709413e+00 1.692258e+00 1.769287e+00 1.738223e+00 1.592095e+00 1.510915e+00 1.702364e+00 
31 373 1.662988e+00 0 0 1.592717e+00 1.480061e+00 1.483863e+00 1.580458e+00 1.723256e+00 1.604409e+00 1.603366e+00 1.665823e+00 1.655873e+00 1.628140e+00 1.694242e+00 1.670260e+00 1.525539e+00 1.451031e+00 1.633772e+00 
32 385 1.693450e+00 0 0 1.611870e+00 1.493815e+00 1.512409e+00 1.628796e+00 1.777422e+00 1.633251e+00 1.617806e+00 1.692221e+00 1.715879e+00 1.651918e+00 1.716525e+00 1.698810e+00 1.556701e+00 1.470350e+00 1.652119e+00 
33 397 1.763917e+00 0 0 1.666901e+00 1.563330e+00 1.567652e+00 1.705761e+00 1.870827e+00 1.699884e+00 1.692993e+00 1.748179e+00 1.831474e+00 1.707245e+00 1.779074e+00 1.757164e+00 1.643214e+00 1.520464e+00 1.746874e+00 
34 409 1.839827e+00 0 0 1.762088e+00 1.630780e+00 1.629906e+00 1.789537e+00 1.982789e+00 1.780436e+00 1.769920e+00 1.826865e+00 1.919576e+00 1.785575e+00 1.845221e+00 1.828640e+00 1.733995e+00 1.573476e+00 1.806132e+00 
35 421 1.825233e+00 0 0 1.739709e+00 1.617731e+00 1.611954e+00 1.762999e+00 1.987529e+00 1.795905e+00 1.750913e+00 1.814590e+00 1.903745e+00 1.779696e+00 1.830514e+00 1.811399e+00 1.706752e+00 1.558933e+00 1.798869e+00 
36 433 1.794524e+00 0 0 1.705871e+00 1.584730e+00 1.569556e+00 1.728218e+00 1.973959e+00 1.759150e+00 1.706011e+00 1.791159e+00 1.869478e+00 1.744415e+00 1.796871e+00 1.774113e+00 1.666322e+00 1.535444e+00 1.756537e+00 
37 445 1.853946e+00 0 0 1.770803e+00 1.638591e+00 1.609036e+00 1.778789e+00 2.070639e+00 1.812838e+00 1.760154e+00 1.858027e+00 1.922259e+00 1.798915e+00 1.845238e+00 1.819371e+00 1.712005e+00 1.597287e+00 1.831095e+00 
38 457 1.932132e+00 0 0 1.845824e+00 1.691523e+00 1.662002e+00 1.877981e+00 2.162203e+00 1.886239e+00 1.823274e+00 1.932251e+00 1.990313e+00 1.879800e+00 1.911706e+00 1.880158e+00 1.792875e+00 1.721341e+00 1.907202e+00 
39 469 2.008787e+00 0 0 1.918686e+00 1.751255e+00 1.723570e+00 1.954079e+00 2.274062e+00 1.965923e+00 1.889749e+00 2.014068e+00 2.064124e+00 1.957140e+00 2.019633e+00 1.944368e+00 1.869972e+00 1.820884e+00 1.976491e+00 
40 481 2.002886e+00 0 0 1.904528e+00 1.732904e+00 1.711830e+00 1.930849e+00 2.263320e+00 1.952314e+00 1.873359e+00 1.994948e+00 2.048065e+00 1.965810e+00 2.011218e+00 1.924366e+00 1.857188e+00 1.851590e+00 1.958188e+00 
41 493 1.956628e+00 0 0 1.857539e+00 1.689110e+00 1.673437e+00 1.878727e+00 2.198002e+00 1.917535e+00 1.830912e+00 1.942463e+00 1.985502e+00 1.910898e+00 1.985148e+00 1.870852e+00 1.804590e+00 1.810024e+00 1.902273e+00 
42 505 1.871248e+00 0 0 1.770296e+00 1.625999e+00 1.597508e+00 1.783821e+00 2.085423e+00 1.830681e+00 1.739373e+00 1.843296e+00 1.896030e+00 1.813369e+00 1.896219e+00 1.779306e+00 1.718236e+00 1.723365e+00 1.812881e+00 
43 517 1.861833e+00 0 0 1.782406e+00 1.608249e+00 1.583298e+00 1.764064e+00 2.063176e+00 1.843190e+00 1.733511e+00 1.822012e+00 1.870746e+00 1.790360e+00 1.886295e+00 1.772981e+00 1.695291e+00 1.713022e+00 1.801734e+00 
44 529 1.817131e+00 0 0 1.734337e+00 1.561874e+00 1.533167e+00 1.721875e+00 1.999893e+00 1.804458e+00 1.676782e+00 1.771854e+00 1.825039e+00 1.745542e+00 1.827945e+00 1.725398e+00 1.642735e+00 1.682318e+00 1.752298e+00 
45 541 1.815130e+00 0 0 1.726118e+00 1.545651e+00 1.532101e+00 1.759804e+00 1.999650e+00 1.799425e+00 1.665026e+00 1.782818e+00 1.821449e+00 1.741104e+00 1.817555e+00 1.717717e+00 1.634208e+00 1.673063e+00 1.753666e+00 
46 553 1.895281e+00 0 0 1.799224e+00 1.608650e+00 1.589294e+00 1.864581e+00 2.090125e+00 1.901688e+00 1.734560e+00 1.887435e+00 1.906770e+00 1.811331e+00 1.895399e+00 1.781767e+00 1.698221e+00 1.741108e+00 1.823889e+00 
47 565 1.916668e+00 0 0 1.805487e+00 1.610979e+00 1.597246e+00 1.892227e+00 2.111687e+00 1.917714e+00 1.742575e+00 1.911979e+00 1.921919e+00 1.816989e+00 1.902976e+00 1.802601e+00 1.714987e+00 1.761692e+00 1.833273e+00 
48 577 1.945452e+00 0 0 1.816471e+00 1.626045e+00 1.613484e+00 1.930572e+00 2.144788e+00 1.938236e+00 1.770418e+00 1.937527e+00 1.952803e+00 1.835198e+00 1.938218e+00 1.821610e+00 1.755789e+00 1.793268e+00 1.846421e+00 
49 589 1.849643e+00 0 0 1.724690e+00 1.533950e+00 1.527258e+00 1.823041e+00 2.027915e+00 1.832503e+00 1.667539e+00 1.849481e+00 1.846863e+00 1.740915e+00 1.826825e+00 1.724062e+00 1.680463e+00 1.702286e+00 1.743635e+00 
50 601 1.772662e+00 0 0 1.650010e+00 1.463234e+00 1.450256e+00 1.740927e+00 1.927602e+00 1.740343e+00 1.614041e+00 1.763730e+00 1.766277e+00 1.660430e+00 1.748607e+00 1.653921e+00 1.638684e+00 1.624946e+00 1.658865e+00 
51 613 1.676122e+00 0 0 1.588549e+00 1.380828e+00 1.376016e+00 1.638434e+00 1.819155e+00 1.636670e+00 1.512974e+00 1.658243e+00 1.672750e+00 1.584829e+00 1.659400e+00 1.559892e+00 1.545515e+00 1.523652e+00 1.561330e+00 
52 625 1.598512e+00 0 0 1.512830e+00 1.324759e+00 1.304065e+00 1.551842e+00 1.723255e+00 1.559554e+00 1.433014e+00 1.573296e+00 1.586506e+00 1.507999e+00 1.577214e+00 1.480147e+00 1.464258e+00 1.451646e+00 1.475997e+00 
53 637 1.551514e+00 0 0 1.478328e+00 1.281251e+00 1.261659e+00 1.497524e+00 1.661316e+00 1.502547e+00 1.378636e+00 1.514436e+00 1.557737e+00 1.452962e+00 1.524619e+00 1.426264e+00 1.415005e+00 1.402533e+00 1.434796e+00 
54 649 1.465209e+00 0 0 1.406692e+00 1.210641e+00 1.191433e+00 1.404118e+00 1.562518e+00 1.407827e+00 1.294376e+00 1.426325e+00 1.469208e+00 1.368716e+00 1.432148e+00 1.336784e+00 1.330528e+00 1.328462e+00 1.347805e+00 
55 661 1.386340e+00 0 0 1.322784e+00 1.142266e+00 1.123669e+00 1.317575e+00 1.471577e+00 1.325007e+00 1.244724e+00 1.344961e+00 1.383665e+00 1.288594e+00 1.345490e+00 1.259298e+00 1.259098e+00 1.258404e+00 1.269226e+00 
56 673 1.322186e+00 0 0 1.274526e+00 1.097418e+00 1.067041e+00 1.248916e+00 1.392958e+00 1.253478e+00 1.183383e+00 1.271373e+00 1.320595e+00 1.221433e+00 1.274846e+00 1.199514e+00 1.202878e+00 1.193805e+00 1.199966e+00 
57 685 1.336940e+00 0 0 1.297537e+00 1.117375e+00 1.079319e+00 1.260165e+00 1.405780e+00 1.274300e+00 1.187597e+00 1.276458e+00 1.354110e+00 1.234870e+00 1.283962e+00 1.210604e+00 1.270410e+00 1.197479e+00 1.220123e+00 
58 697 1.353471e+00 0 0 1.330597e+00 1.124323e+00 1.090830e+00 1.267889e+00 1.411843e+00 1.284566e+00 1.208370e+00 1.281841e+00 1.367005e+00 1.241415e+00 1.298809e+00 1.238513e+00 1.285408e+00 1.211965e+00 1.249190e+00 
59 709 1.376066e+00 0 0 1.360302e+00 1.133667e+00 1.099479e+00 1.306124e+00 1.429248e+00 1.295908e+00 1.245644e+00 1.295584e+00 1.380907e+00 1.253996e+00 1.339993e+00 1.264714e+00 1.311014e+00 1.235568e+00 1.267246e+00 
60 721 1.393810e+00 0 0 1.396019e+00 1.162642e+00 1.112680e+00 1.325751e+00 1.440866e+00 1.307005e+00 1.272986e+00 1.313395e+00 1.388900e+00 1.266952e+00 1.360930e+00 1.283715e+00 1.321449e+00 1.243457e+00 1.283692e+00 
61 733 1.376189e+00 0 0 1.393327e+00 1.149276e+00 1.099238e+00 1.306002e+00 1.412062e+00 1.288227e+00 1.253937e+00 1.298692e+00 1.369373e+00 1.240869e+00 1.343198e+00 1.264293e+00 1.292758e+00 1.237424e+00 1.257868e+00 
62 745 1.253552e+00 0 0 1.287098e+00 1.036214e+00 9.997372e-01 1.190828e+00 1.276026e+00 1.161799e+00 1.139078e+00 1.179807e+00 1.238675e+00 1.124019e+00 1.228798e+00 1.144824e+00 1.173778e+00 1.129147e+00 1.140755e+00 
63 757 1.195950e+00 0 0 1.221913e+00 9.826066e-01 9.478656e-01 1.141117e+00 1.220753e+00 1.128454e+00 1.088585e+00 1.116947e+00 1.177612e+00 1.075539e+00 1.174397e+00 1.082980e+00 1.135882e+00 1.068797e+00 1.083614e+00 
64 769 1.174448e+00 0 0 1.200403e+00 9.595762e-01 9.246741e-01 1.117522e+00 1.195375e+00 1.110690e+00 1.062509e+00 1.098563e+00 1.180351e+00 1.050900e+00 1.151886e+00 1.067570e+00 1.113241e+00 1.055752e+00 1.061928e+00 
65 781 1.184000e+00 0 0 1.213005e+00 9.592015e-01 9.265727e-01 1.122684e+00 1.202254e+00 1.119620e+00 1.067176e+00 1.101825e+00 1.212338e+00 1.057291e+00 1.159286e+00 1.073209e+00 1.116041e+00 1.071091e+00 1.077864e+00 
66 793 1.199643e+00 0 0 1.221437e+00 9.774989e-01 9.450287e-01 1.131971e+00 1.222468e+00 1.129522e+00 1.078027e+00 1.109656e+00 1.232852e+00 1.084376e+00 1.168628e+00 1.085804e+00 1.137468e+00 1.085717e+00 1.098350e+00 
67 805 1.130354e+00 0 0 1.143026e+00 9.150452e-01 8.869636e-01 1.059779e+00 1.142918e+00 1.057277e+00 1.009975e+00 1.041386e+00 1.164861e+00 1.017741e+00 1.096393e+00 1.023213e+00 1.072071e+00 1.019494e+00 1.025438e+00 
68 817 1.140266e+00 0 0 1.148459e+00 9.174842e-01 8.903985e-01 1.092926e+00 1.153278e+00 1.064784e+00 1.012320e+00 1.043484e+00 1.176649e+00 1.034139e+00 1.097924e+00 1.024444e+00 1.083107e+00 1.028433e+00 1.045360e+00 
69 829 1.123096e+00 0 0 1.127157e+00 9.013779e-01 8.805366e-01 1.076752e+00 1.130070e+00 1.048663e+00 9.989384e-01 1.018413e+00 1.151239e+00 1.019330e+00 1.075110e+00 1.025781e+00 1.072588e+00 1.020309e+00 1.024130e+00 
70 841 1.099785e+00 0 0 1.096623e+00 8.760756e-01 8.613424e-01 1.047548e+00 1.099937e+00 1.023409e+00 9.746061e-01 9.915223e-01 1.129102e+00 9.967652e-01 1.056478e+00 1.009688e+00 1.042202e+00 9.989436e-01 1.001589e+00 
71 853 1.057389e+00 0 0 1.051885e+00 8.390132e-01 8.231317e-01 1.016511e+00 1.058881e+00 9.851549e-01 9.333429e-01 9.577677e-01 1.075885e+00 9.552080e-01 1.017149e+00 9.699508e-01 9.994744e-01 9.550007e-01 9.566319e-01 
72 865 1.000781e+00 0 0 9.904210e-01 7.902137e-01 7.764819e-01 9.602558e-01 1.018619e+00 9.358731e-01 8.838466e-01 9.010910e-01 1.015721e+00 9.175696e-01 9.610535e-01 9.151178e-01 9.433282e-01 8.986779e-01 8.978943e-01 
73 877 1.000594e+00 0 0 9.882875e-01 7.922830e-01 7.729711e-01 9.650854e-01 1.031317e+00 9.482706e-01 8.815844e-01 9.160723e-01 1.054133e+00 9.151102e-01 9.526608e-01 9.098827e-01 9.421528e-01 8.940784e-01 8.896865e-01 
74 889 9.848281e-01 0 0 9.765817e-01 7.769827e-01 7.569917e-01 9.551987e-01 1.016271e+00 9.379645e-01 8.782048e-01 9.065581e-01 1.038189e+00 8.958172e-01 9.322897e-01 8.899924e-01 9.381081e-01 8.815673e-01 8.775144e-01 
75 901 9.712498e-01 0 0 9.590120e-01 7.594752e-01 7.410141e-01 9.357689e-01 9.964107e-01 9.208900e-01 8.724277e-01 8.993899e-01 1.016538e+00 8.859680e-01 9.206699e-01 8.755729e-01 9.291341e-01 8.660137e-01 8.599554e-01 
76 913 9.432635e-01 0 0 9.309872e-01 7.331969e-01 7.160730e-01 9.052364e-01 9.657679e-01 8.991139e-01 8.448622e-01 8.669294e-01 9.814296e-01 8.618281e-01 8.859583e-01 8.454088e-01 8.994499e-01 8.373922e-01 8.315496e-01 
77 925 9.176824e-01 0 0 9.062864e-01 7.081428e-01 6.967680e-01 8.756945e-01 9.342625e-01 8.720655e-01 8.278728e-01 8.448540e-01 9.457034e-01 8.301795e-01 8.545496e-01 8.187248e-01 8.737193e-01 8.168788e-01 8.045814e-01 
78 937 9.087843e-01 0 0 8.914910e-01 6.992309e-01 6.870020e-01 8.729627e-01 9.240859e-01 8.588187e-01 8.319289e-01 8.320407e-01 9.287595e-01 8.239468e-01 8.468056e-01 8.061575e-01 8.585260e-01 8.076309e-01 7.940632e-01 
79 949 9.337234e-01 0 0 9.151958e-01 7.238914e-01 7.078791e-01 8.923736e-01 9.408114e-01 8.778992e-01 8.650115e-01 8.627364e-01 9.458925e-01 8.501089e-01 8.708212e-01 8.290855e-01 8.746198e-01 8.385323e-01 8.096881e-01 
80 961 9.402910e-01 0 0 9.140260e-01 7.300782e-01 7.083320e-01 8.968072e-01 9.567200e-01 8.769597e-01 8.738294e-01 8.717019e-01 9.499922e-01 8.550434e-01 8.695141e-01 8.342968e-01 8.847110e-01 8.406517e-01 8.112384e-01 
81 973 9.360777e-01 0 0 9.032643e-01 7.254523e-01 7.054705e-01 8.879302e-01 9.642808e-01 8.653969e-01 8.689494e-01 8.733854e-01 9.443463e-01 8.435348e-01 8.675568e-01 8.256036e-01 8.795599e-01 8.326956e-01 8.013261e-01 
82 985 9.731774e-01 0 0 9.325394e-01 7.573325e-01 7.272632e-01 9.196245e-01 1.012675e+00 8.986438e-01 9.137663e-01 9.278774e-01 9.995805e-01 8.725516e-01 8.987102e-01 8.545467e-01 9.076881e-01 8.673588e-01 8.306353e-01 
83 997 9.873142e-01 0 0 9.383624e-01 7.625331e-01 7.305391e-01 9.276207e-01 1.037995e+00 9.170800e-01 9.259050e-01 9.504397e-01 1.034019e+00 8.831163e-01 9.088098e-01 8.598484e-01 9.177073e-01 8.780542e-01 8.385080e-01 
84 1009 9.499635e-01 0 0 8.986544e-01 7.283687e-01 7.024073e-01 8.845133e-01 9.900942e-01 8.803400e-01 8.942691e-01 9.120998e-01 1.005594e+00 8.452099e-01 8.675702e-01 8.209522e-01 8.828230e-01 8.425960e-01 8.000032e-01 
85 1021 9.567399e-01 0 0 8.972671e-01 7.284735e-01 7.060851e-01 8.833477e-01 9.887817e-01 8.800441e-01 9.084423e-01 9.188345e-01 1.008776e+00 8.513042e-01 8.815154e-01 8.232640e-01 8.900553e-01 8.440872e-01 8.007711e-01 
86 1033 9.647884e-01 0 0 8.983807e-01 7.294951e-01 7.139002e-01 8.886330e-01 9.970277e-01 8.995045e-01 9.197274e-01 9.217699e-01 1.016054e+00 8.546935e-01 8.970881e-01 8.236564e-01 8.993924e-01 8.453382e-01 8.071247e-01 
87 1045 9.779306e-01 0 0 9.095029e-01 7.372835e-01 7.190066e-01 8.920831e-01 1.029499e+00 9.127882e-01 9.312166e-01 9.272137e-01 1.025692e+00 8.599690e-01 9.076058e-01 8.301332e-01 9.088382e-01 8.507028e-01 8.155341e-01 
88 1057 9.426091e-01 0 0 8.700698e-01 7.122814e-01 6.907116e-01 8.527574e-01 9.981213e-01 8.790045e-01 8.941138e-01 8.890975e-01 9.845070e-01 8.275703e-01 8.695007e-01 8.004379e-01 8.701719e-01 8.147596e-01 7.829549e-01 
89 1069 9.002484e-01 0 0 8.239512e-01 6.852056e-01 6.599897e-01 8.073167e-01 9.509682e-01 8.318974e-01 8.457319e-01 8.450738e-01 9.464974e-01 7.928505e-01 8.288059e-01 7.581473e-01 8.406589e-01 7.716300e-01 7.413325e-01 
90 1081 8.744159e-01 0 0 8.036990e-01 6.764331e-01 6.393980e-01 7.789528e-01 9.184648e-01 8.186681e-01 8.224022e-01 8.180900e-01 9.146727e-01 7.657393e-01 7.976293e-01 7.304671e-01 8.132265e-01 7.460045e-01 7.159181e-01 
91 1093 8.874430e-01 0 0 8.184757e-01 6.877009e-01 6.585606e-01 7.912399e-01 9.322578e-01 8.275687e-01 8.336889e-01 8.296576e-01 9.215499e-01 7.759404e-01 8.066892e-01 7.346487e-01 8.225267e-01 7.545073e-01 7.213182e-01 
92 1105 9.193211e-01 0 0 8.563802e-01 7.132516e-01 6.859191e-01 8.147619e-01 9.648759e-01 8.696496e-01 8.639114e-01 8.540591e-01 9.629374e-01 8.095912e-01 8.282341e-01 7.574282e-01 8.474789e-01 7.796701e-01 7.441201e-01 
93 1117 9.293001e-01 0 0 8.852814e-01 7.257905e-01 6.972747e-01 8.193657e-01 9.689326e-01 8.747360e-01 8.714142e-01 8.713391e-01 9.829387e-01 8.161533e-01 8.387051e-01 7.641519e-01 8.503370e-01 7.870413e-01 7.457216e-01 
94 1129 8.696301e-01 0 0 8.318615e-01 6.824095e-01 6.496679e-01 7.621902e-01 9.036189e-01 8.113781e-01 8.119624e-01 8.177720e-01 9.112245e-01 7.743680e-01 7.777604e-01 7.099334e-01 7.907662e-01 7.353753e-01 6.919367e-01 
95 1141 8.174575e-01 0 0 7.833118e-01 6.390268e-01 6.131043e-01 7.120433e-01 8.421985e-01 7.634499e-01 7.618047e-01 7.638743e-01 8.586992e-01 7.268295e-01 7.306889e-01 6.651590e-01 7.391172e-01 6.888948e-01 6.510204e-01 
96 1153 7.933255e-01 0 0 7.595272e-01 6.154547e-01 5.938962e-01 6.848886e-01 8.156432e-01 7.407606e-01 7.346110e-01 7.489494e-01 8.305116e-01 7.023118e-01 7.149639e-01 6.473594e-01 7.124428e-01 6.727863e-01 6.276122e-01 
97 1165 8.142556e-01 0 0 7.751843e-01 6.308023e-01 6.113121e-01 6.989690e-01 8.648092e-01 7.550143e-01 7.510878e-01 7.639128e-01 8.500484e-01 7.298668e-01 7.309948e-01 6.583503e-01 7.393588e-01 6.964110e-01 6.406301e-01 
98 1177 8.405413e-01 0 0 7.971353e-01 6.455799e-01 6.306369e-01 7.151976e-01 9.229026e-01 7.770514e-01 7.713833e-01 7.846647e-01 8.894894e-01 7.510069e-01 7.492881e-01 6.732990e-01 7.587702e-01 7.233235e-01 6.568654e-01 
99 1189 8.476256e-01 0 0 8.016440e-01 6.466067e-01 6.308648e-01 7.240360e-01 9.396488e-01 7.822682e-01 7.750585e-01 7.951808e-01 9.073011e-01 7.552100e-01 7.516655e-01 6.854434e-01 7.622223e-01 7.254423e-01 6.570068e-01 
100 1201 8.323853e-01 0 0 7.813606e-01 6.290004e-01 6.160587e-01 7.086510e-01 9.238779e-01 7.656264e-01 7.554295e-01 7.789044e-01 8.940772e-01 7.411767e-01 7.363486e-01 6.695327e-01 7.456233e-01 7.097098e-01 6.516329e-01 
101 1213 8.185225e-01 0 0 7.645890e-01 6.158819e-01 6.007948e-01 6.916274e-01 9.047573e-01 7.452474e-01 7.520820e-01 7.630964e-01 8.790707e-01 7.286852e-01 7.235401e-01 6.575410e-01 7.342058e-01 6.961534e-01 6.393648e-01 
