%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=1, 2016/03/24 13:3:32.66)
79 949 9.337234e-01 2.202214e+00 -1.207324774475683204e+00 -1.181003671051000126e+00 -1.055501925163203403e+00 -9.871552530319586127e-01
80 961 9.402910e-01 2.197550e+00 -1.207324774475683204e+00 -1.126198493590561123e+00 -1.104057862274205437e+00 -9.913136473526639181e-01
81 973 9.360777e-01 2.132549e+00 -1.207324774475683204e+00 -1.160347685572981513e+00 -1.075959200122518222e+00 -9.557235080895006840e-01
82 985 9.731774e-01 2.157194e+00 -1.207324774475683204e+00 -1.144681468890841547e+00 -1.054527166738308264e+00 -9.200776785210758035e-01
83 997 9.873142e-01 2.185194e+00 -1.207324774475683204e+00 -1.146875221362227748e+00 -1.059664313676567993e+00 -9.730130115723035766e-01
84 1009 9.499635e-01 2.204011e+00 -1.207324774475683204e+00 -1.099493293148802175e+00 -1.026346573905482451e+00 -9.093867988782734502e-01
85 1021 9.567399e-01 2.200053e+00 -1.207324774475683204e+00 -1.128606107750577348e+00 -1.035153863333540869e+00 -9.513794535913037143e-01
86 1033 9.647884e-01 2.220885e+00 -1.207324774475683204e+00 -1.054865126045295476e+00 -1.014454976166881739e+00 -9.164742014036286744e-01
87 1045 9.779306e-01 2.231706e+00 -1.207324774475683204e+00 -1.113706879739134514e+00 -9.675835185584845677e-01 -8.437563591786431116e-01
88 1057 9.426091e-01 2.235002e+00 -1.207324774475683204e+00 -1.137767256706453622e+00 -9.904901305364205433e-01 -9.196170613977302510e-01
89 1069 9.002484e-01 2.223422e+00 -1.207324774475683204e+00 -1.147547113532955798e+00 -1.024737613176839091e+00 -9.470865207704466382e-01
90 1081 8.744159e-01 2.214075e+00 -1.207324774475683204e+00 -1.105704538778432777e+00 -1.037859329237314832e+00 -9.740869959059822447e-01
91 1093 8.874430e-01 2.215644e+00 -1.207324774475683204e+00 -1.136303937767546346e+00 -1.029863215313311819e+00 -9.413928510606688338e-01
92 1105 9.193211e-01 2.248734e+00 -1.207324774475683204e+00 -1.148258398050763462e+00 -1.046182183580053326e+00 -9.567238857615376624e-01
93 1117 9.293001e-01 2.264313e+00 -1.207324774475683204e+00 -1.104899264675063941e+00 -1.023431916213250581e+00 -9.184967472245287867e-01
94 1129 8.696301e-01 2.266021e+00 -1.207324774475683204e+00 -1.125857450130619553e+00 -9.882346837740811907e-01 -9.165537719498415559e-01
95 1141 8.174575e-01 2.286797e+00 -1.207324774475683204e+00 -1.170729951778091804e+00 -1.021417483701734463e+00 -9.138369815085438663e-01
96 1153 7.933255e-01 2.255648e+00 -1.207324774475683204e+00 -1.160779361330288140e+00 -1.024123845802435095e+00 -9.847691342579257823e-01
97 1165 8.142556e-01 2.280803e+00 -1.207324774475683204e+00 -1.089693326430935194e+00 -1.022724877734039195e+00 -9.321942728847737447e-01
98 1177 8.405413e-01 2.283986e+00 -1.207324774475683204e+00 -1.102232410839925292e+00 -1.063378392021534058e+00 -9.867370945480878897e-01
99 1189 8.476256e-01 2.293270e+00 -1.207324774475683204e+00 -1.172392932879553928e+00 -1.049544665069024774e+00 -9.934650796873581990e-01
100 1201 8.323853e-01 2.287534e+00 -1.207324774475683204e+00 -1.164978395761856023e+00 -1.015959549975352649e+00 -9.603245213010260795e-01
101 1213 8.185225e-01 2.292032e+00 -1.207324774475683204e+00 -1.151370689936421332e+00 -1.078008757685621877e+00 -1.010019862347722119e+00
102 1225 8.256654e-01 2.289777e+00 -1.207324774475683204e+00 -1.142937235391212170e+00 -1.033245441202850889e+00 -9.593127825651027729e-01
103 1237 7.985691e-01 2.294122e+00 -1.207324774475683204e+00 -1.133335479937055634e+00 -1.072671072940253545e+00 -9.634058695313973963e-01
104 1249 8.349773e-01 2.291115e+00 -1.207324774475683204e+00 -1.098381682526700764e+00 -1.068259352654954863e+00 -9.746830503754900787e-01
105 1261 8.492067e-01 2.278634e+00 -1.207324774475683204e+00 -1.194447208413751405e+00 -1.022823416112372819e+00 -9.196648644291763874e-01
106 1273 9.287674e-01 2.286891e+00 -1.207324774475683204e+00 -1.104121675443119344e+00 -1.016554660376379315e+00 -9.328637453657137035e-01
107 1285 9.778687e-01 2.302597e+00 -1.207324774475683204e+00 -1.066755713741611489e+00 -1.009965216865692073e+00 -9.318012392702542668e-01
108 1297 9.929012e-01 2.314319e+00 -1.207324774475683204e+00 -1.028535589302179920e+00 -1.002501475595550806e+00 -9.149585358510654576e-01
109 1309 9.987709e-01 2.321060e+00 -1.207324774475683204e+00 -1.119475432208464127e+00 -1.028848326444308903e+00 -9.271601644149390919e-01
110 1321 9.950552e-01 2.300742e+00 -1.207324774475683204e+00 -1.108754967577154416e+00 -1.040560052857875339e+00 -9.425554809643301724e-01
111 1333 9.841221e-01 2.328064e+00 -1.207324774475683204e+00 -1.093423888480013151e+00 -1.040061809219848143e+00 -9.389268081688123546e-01
112 1345 9.896750e-01 2.297879e+00 -1.207324774475683204e+00 -1.103687395942717364e+00 -1.015984378537543087e+00 -8.980284593758890432e-01
113 1357 9.899530e-01 2.330343e+00 -1.207324774475683204e+00 -1.039969538808724669e+00 -9.951329225767118203e-01 -9.068146740157845276e-01
114 1369 9.847019e-01 2.363153e+00 -1.207324774475683204e+00 -1.169812422581663736e+00 -1.014461568230837774e+00 -8.744874706304062162e-01
115 1381 9.376040e-01 2.362199e+00 -1.207324774475683204e+00 -1.103459214230896102e+00 -1.011285354305910378e+00 -8.667281533548060191e-01
116 1393 9.786657e-01 2.328766e+00 -1.207324774475683204e+00 -1.160887786957065959e+00 -1.002750462840717338e+00 -9.136881421886001720e-01
117 1405 9.931249e-01 2.299029e+00 -1.207324774475683204e+00 -1.158755057341507078e+00 -1.054977570957362776e+00 -9.985779112241290889e-01
118 1417 9.499312e-01 2.296498e+00 -1.207324774475683204e+00 -1.132666025630786111e+00 -9.708383155499573647e-01 -9.053289013713887723e-01
119 1429 9.446339e-01 2.294891e+00 -1.207324774475683204e+00 -1.094039615940148202e+00 -1.010475932131537746e+00 -9.409555485032896627e-01
120 1441 9.569075e-01 2.266399e+00 -1.207324774475683204e+00 -1.027619113770131598e+00 -9.861565148430464500e-01 -9.339787284258068700e-01
121 1453 9.860556e-01 2.277137e+00 -1.207324774475683204e+00 -1.158930527088025020e+00 -1.050371549165600937e+00 -8.711103541112790172e-01
122 1465 1.037910e+00 2.306704e+00 -1.207324774475683204e+00 -1.094852325355772260e+00 -1.015239438870159550e+00 -9.272446821628524960e-01
123 1477 1.072850e+00 2.344120e+00 -1.207324774475683204e+00 -1.070247075679744642e+00 -9.656628005493506084e-01 -8.875659942323104179e-01
124 1489 1.058194e+00 2.331396e+00 -1.207324774475683204e+00 -1.085511543936888756e+00 -9.896291434368857942e-01 -9.363401822724304324e-01
125 1501 1.025440e+00 2.351454e+00 -1.207324774475683204e+00 -1.082358235059376561e+00 -9.437796488646097437e-01 -8.892557543661123720e-01
126 1513 9.631367e-01 2.383382e+00 -1.207324774475683204e+00 -1.086653358676114456e+00 -1.015600867067417923e+00 -9.549215652449690728e-01
127 1525 9.144322e-01 2.374499e+00 -1.207324774475683204e+00 -1.116419679966524914e+00 -1.005861871984796485e+00 -9.072998374798662002e-01
128 1537 8.266911e-01 2.377371e+00 -1.207324774475683204e+00 -1.105176467320420963e+00 -1.023149593507121757e+00 -9.483022631556210502e-01
129 1549 7.660459e-01 2.380908e+00 -1.207324774475683204e+00 -1.086800940196358756e+00 -1.013448649590699358e+00 -8.990010503680424536e-01
130 1561 7.023991e-01 2.370025e+00 -1.207324774475683204e+00 -1.151201733598547827e+00 -1.053501187426161945e+00 -9.263137014605554720e-01
131 1573 6.755662e-01 2.371497e+00 -1.207324774475683204e+00 -1.159847904677338226e+00 -1.022814730797893645e+00 -9.172102512249358242e-01
132 1585 6.452149e-01 2.362519e+00 -1.207324774475683204e+00 -1.132930758408390970e+00 -1.042703549772107996e+00 -9.271152975123507778e-01
133 1597 6.392936e-01 2.353012e+00 -1.207324774475683204e+00 -1.176376232704194447e+00 -1.059334134090349266e+00 -8.811937805595492224e-01
134 1609 6.162100e-01 2.382380e+00 -1.207324774475683204e+00 -1.156446657502116615e+00 -1.015082755125221503e+00 -9.137816521629629207e-01
135 1621 6.001736e-01 2.423426e+00 -1.207324774475683204e+00 -1.155935877944404888e+00 -1.058591799141671341e+00 -9.651123515459696378e-01
136 1633 5.838942e-01 2.485291e+00 -1.207324774475683204e+00 -1.177554122597026520e+00 -1.056037737517185437e+00 -9.586927783578292894e-01
137 1645 6.142507e-01 2.614934e+00 -1.207324774475683204e+00 -1.164689121016651896e+00 -1.083797018071970264e+00 -9.286183659832430992e-01
138 1657 6.462033e-01 2.739498e+00 -1.207324774475683204e+00 -1.141335602062388155e+00 -1.053729261230572423e+00 -9.305712603600777566e-01
139 1669 6.334596e-01 2.804796e+00 -1.207324774475683204e+00 -1.155810910904006450e+00 -1.040562362770150795e+00 -8.634179686029473944e-01
140 1681 6.244364e-01 2.819384e+00 -1.207324774475683204e+00 -1.197291671255505952e+00 -1.081756016072079163e+00 -9.812926942742319358e-01
141 1693 6.474219e-01 2.806458e+00 -1.207324774475683204e+00 -1.128321150989053834e+00 -1.057133490059080083e+00 -9.426614821097599739e-01
142 1705 6.682841e-01 2.794949e+00 -1.207324774475683204e+00 -1.176993756098607902e+00 -1.091715752410349349e+00 -9.668351090370554957e-01
143 1717 6.464889e-01 2.830742e+00 -1.207324774475683204e+00 -1.192897325069351089e+00 -1.110138357965656741e+00 -1.018801573058658816e+00
144 1729 6.112811e-01 2.840010e+00 -1.207324774475683204e+00 -1.158289538084718462e+00 -1.091449507977127364e+00 -9.966427082468517495e-01
145 1741 6.079227e-01 2.873399e+00 -1.207324774475683204e+00 -1.124497658497525920e+00 -1.050764516476393684e+00 -8.910267756549606899e-01
146 1753 6.001868e-01 2.868407e+00 -1.207324774475683204e+00 -1.189216287970928931e+00 -1.100517552461185655e+00 -1.000317324886353942e+00
147 1765 6.092929e-01 2.862998e+00 -1.207324774475683204e+00 -1.170218434908283811e+00 -1.085037556854757224e+00 -9.490714775087812916e-01
148 1777 6.405505e-01 2.918882e+00 -1.207324774475683204e+00 -1.140291443173983010e+00 -1.032440747056492469e+00 -9.341490351434973416e-01
149 1789 6.716037e-01 2.952537e+00 -1.207324774475683204e+00 -1.184274800629915081e+00 -1.118016780513310549e+00 -9.565062069682310764e-01
150 1801 6.989428e-01 2.975652e+00 -1.207324774475683204e+00 -1.161468325485025099e+00 -1.057176603398592540e+00 -9.623579884851908295e-01
151 1813 7.180825e-01 2.980265e+00 -1.207324774475683204e+00 -1.197506975738013679e+00 -1.092218645864191817e+00 -1.032289674736782903e+00
152 1825 7.272818e-01 3.023687e+00 -1.207324774475683204e+00 -1.151153138163425016e+00 -1.053471023539967355e+00 -9.747017735551894990e-01
153 1837 7.220714e-01 3.114566e+00 -1.207324774475683204e+00 -1.196407342090069603e+00 -1.087405684793666616e+00 -9.926198390010336770e-01
154 1849 7.442400e-01 3.171424e+00 -1.207324774475683204e+00 -1.186154831657261433e+00 -1.033347577246816140e+00 -9.244302482096503626e-01
155 1861 7.465075e-01 3.220801e+00 -1.207324774475683204e+00 -1.187464669011243368e+00 -1.032278546718293999e+00 -9.503063551170637391e-01
156 1873 7.489932e-01 3.242044e+00 -1.207324774475683204e+00 -1.168394942884242615e+00 -1.040524126268283833e+00 -9.793251750563565228e-01
157 1885 7.368861e-01 3.273063e+00 -1.207324774475683204e+00 -1.201272280769366763e+00 -1.079443445812058311e+00 -9.612235127584664029e-01
158 1897 7.255004e-01 3.278914e+00 -1.207324774475683204e+00 -1.176654043788697424e+00 -1.093406122894352794e+00 -9.392946094744394347e-01
159 1909 6.985240e-01 3.292940e+00 -1.207324774475683204e+00 -1.166169463909654480e+00 -1.070190444246222672e+00 -9.517915244063960278e-01
160 1921 6.952011e-01 3.324712e+00 -1.207324774475683204e+00 -1.138504126061395727e+00 -1.041905116707412260e+00 -9.447560109931216754e-01
161 1933 6.915579e-01 3.328611e+00 -1.207324774475683204e+00 -1.137488130117531915e+00 -1.053083546409177007e+00 -9.331150650242320266e-01
162 1945 6.788301e-01 3.345599e+00 -1.207324774475683204e+00 -1.147364885142404534e+00 -1.037177451191849897e+00 -9.161772822810360095e-01
163 1957 6.616537e-01 3.298883e+00 -1.207324774475683204e+00 -1.133755034546115814e+00 -1.056658752543792268e+00 -9.955143653965887740e-01
164 1969 6.756574e-01 3.321451e+00 -1.207324774475683204e+00 -1.166078736098758784e+00 -9.903277823797542734e-01 -8.803348770784297228e-01
165 1981 7.052481e-01 3.261932e+00 -1.207324774475683204e+00 -1.118776756828768093e+00 -1.056851276152494190e+00 -9.523308499882009448e-01
166 1993 6.722449e-01 3.255435e+00 -1.207324774475683204e+00 -1.131304999170882564e+00 -1.010511936978105485e+00 -9.231281233911072803e-01
167 2005 6.549670e-01 3.239932e+00 -1.207324774475683204e+00 -1.135215102040529223e+00 -1.069570373322593859e+00 -9.413006185045845742e-01
168 2017 6.328265e-01 3.197097e+00 -1.207324774475683204e+00 -1.106682552964634692e+00 -1.054938135612020211e+00 -9.765533866604514390e-01
169 2029 6.480567e-01 3.186096e+00 -1.207324774475683204e+00 -1.189834902836189201e+00 -1.022376158179248318e+00 -9.086497441397890507e-01
170 2041 6.953524e-01 3.212544e+00 -1.207324774475683204e+00 -1.115648545868499264e+00 -1.071091485665674581e+00 -9.754189515999552862e-01
171 2053 7.260958e-01 3.233921e+00 -1.207324774475683204e+00 -1.158008317995095959e+00 -1.095798257016022959e+00 -9.568479458222209910e-01
172 2065 7.381257e-01 3.248476e+00 -1.207324774475683204e+00 -1.144371760169703212e+00 -1.075049532020885934e+00 -9.425653080596311240e-01
173 2077 7.509910e-01 3.254909e+00 -1.207324774475683204e+00 -1.171749540780309351e+00 -1.049204501898835851e+00 -9.390254474728676470e-01
174 2089 7.870900e-01 3.247338e+00 -1.207324774475683204e+00 -1.121270387414971870e+00 -1.040417368134882725e+00 -9.652676535518543988e-01
175 2101 8.048689e-01 3.232782e+00 -1.207324774475683204e+00 -1.133167268685915996e+00 -1.021684830844309833e+00 -9.771779112055377636e-01
176 2113 8.160684e-01 3.206372e+00 -1.207324774475683204e+00 -1.145977326414894026e+00 -1.048069223742307265e+00 -9.522520315380305078e-01
177 2125 8.012089e-01 3.173495e+00 -1.207324774475683204e+00 -1.185122388807203109e+00 -1.096508830285944924e+00 -9.616177208719151048e-01
178 2137 7.868221e-01 3.168694e+00 -1.207324774475683204e+00 -1.160135161090740441e+00 -1.088815215651746993e+00 -9.884113907186923287e-01
179 2149 7.831115e-01 3.160390e+00 -1.207324774475683204e+00 -1.164781357448403831e+00 -1.070263845078448961e+00 -9.288760370679849387e-01
180 2161 7.448355e-01 3.187622e+00 -1.207324774475683204e+00 -1.206133137575811753e+00 -1.112462079143414773e+00 -9.862726003754915816e-01
181 2173 7.243912e-01 3.124618e+00 -1.207324774475683204e+00 -1.197784333598173712e+00 -1.096546472010392570e+00 -9.488274199528614616e-01
182 2185 6.798110e-01 3.119674e+00 -1.221448828765638206e+00 -1.221448828765638206e+00 -1.057636277169563321e+00 -1.037655120232516603e+00
183 2197 6.628474e-01 3.165358e+00 -1.221448828765638206e+00 -1.210684409941425788e+00 -1.031445998564611166e+00 -9.591384596334554535e-01
184 2209 6.306874e-01 3.158473e+00 -1.221448828765638206e+00 -1.141328058731434947e+00 -1.067825722842824954e+00 -9.859623806820436709e-01
185 2221 5.836366e-01 3.123138e+00 -1.221448828765638206e+00 -1.108229071497765617e+00 -1.035617003556315474e+00 -9.914837010537574935e-01
186 2233 5.777563e-01 3.197029e+00 -1.221448828765638206e+00 -1.196577469898412405e+00 -1.065030440930451183e+00 -9.916418208516771804e-01
187 2245 5.379238e-01 3.272243e+00 -1.224737661266245503e+00 -1.224737661266245503e+00 -1.109298030629864318e+00 -1.035007631780019643e+00
188 2257 5.241190e-01 3.257949e+00 -1.224737661266245503e+00 -1.115491538277980865e+00 -1.056116564073257713e+00 -9.964324660055207117e-01
189 2269 4.854224e-01 3.271726e+00 -1.224737661266245503e+00 -1.219862247761269280e+00 -1.096620073181058697e+00 -9.960539616677116515e-01
190 2281 4.406924e-01 3.252912e+00 -1.224737661266245503e+00 -1.217231513536785048e+00 -1.048173400576115633e+00 -9.552662899111210582e-01
